Main CAT,Sub CAT,Class,Sub Class,Company,Brand,SKU Description,Year,Total Sellout
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY SPAG SAU W/MUSHRM 680G,2025,67436.01200000013
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY SPAG SAU W/MUSHRM 680G,2026,39088.70295699999
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY SPAG SAU.W/R.CHES 680G,2025,80132.64000000019
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY SPAG SAU.W/R.CHES 680G,2026,87376.30181199996
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY SPAG.SA.W/RO.GRLC 680G,2025,1421.8999999999999
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY SPAG.SA.W/RO.GRLC 680G,2026,48.260868
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Specialty Sauces, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Makati,MAKATI VEGT OYSTER SAUCE 750ML,2025,24701.11999999998
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Specialty Sauces, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Makati,MAKATI VEGT OYSTER SAUCE 750ML,2026,5756.799903999998
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Orient Garden,ORIENT COCKTAIL SAUSE 340G,2025,14641.89000000001
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Orient Garden,ORIENT COCKTAIL SAUSE 340G,2026,114006.45198800015
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Orient Garden,ORIENT G.PESTO SAUSE BASIL195G,2025,7114.440000000008
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Orient Garden,ORIENT G.PESTO SAUSE BASIL195G,2026,81576.38925500012
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Orient Garden,ORIENT GAR.TRUFFLE F.SAUSE195G,2025,9086.69
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Orient Garden,ORIENT GAR.TRUFFLE F.SAUSE195G,2026,81750.91140299998
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Orient Garden,ORIENT GARDENS PESTO SAUCE195G,2025,291720
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Orient Garden,ORIENT GARDENS PESTO SAUCE195G,2026,293973.0752350004
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Orient Garden,ORIENT GARDENS PESTO SAUSE BASIL 530G,2026,63280.511715999986
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة نستله العربية السعودية,Maggi,MAGGI BASILICO SAUCE 400G,2025,113.49
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pasta Sauce, شركة نستله العربية السعودية,Maggi,MAGGI BASILICO SAUCE 400G,2026,353.04346200000003
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pizza Sauce, شركة نستله العربية السعودية,Maggi,MAGGI PIZZA SAUCE 400G,2025,12057.220000000021
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pizza Sauce, شركة نستله العربية السعودية,Maggi,MAGGI PIZZA SAUCE 400G .,2025,51977.049999999974
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Pizza Sauce, شركة نستله العربية السعودية,Maggi,MAGGI PIZZA SAUCE 400G .,2026,75483.884666
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Seasoning Sauce, شركة نستله العربية السعودية,Maggi,MAGGI SEASONING 200ML,2025,149184.41000000015
Condiments & Sauces,Cooking Sauces & Pastes,Cooking Sauces,Seasoning Sauce, شركة نستله العربية السعودية,Maggi,MAGGI SEASONING 200ML,2026,125962.81844799998
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, ALDurra For General Trading Co. Ltd,Durra,DURRA DAQOUS TOMATO SAUCE 625G,2025,17378.759999999995
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, ALDurra For General Trading Co. Ltd,Durra,DURRA DAQOUS TOMATO SAUCE 625G,2026,185.29567600000001
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, Munchers Genaral Trading LLC,Sriracha,SRIRACHA HOT CHILI SAUCE 255G,2025,434970.0299999999
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, Munchers Genaral Trading LLC,Sriracha,SRIRACHA HOT CHILI SAUCE 255G,2026,70764.17460499995
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, Munchers Genaral Trading LLC,Sriracha,SRIRACHA HOT CHILI SAUCE 435ML,2025,313465.70000000024
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, Munchers Genaral Trading LLC,Sriracha,SRIRACHA HOT CHILI SAUCE 435ML,2026,91835.40117099986
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, الشركة السعودية لمنتجات الالبان والأغذية,Saudia,SAUDIA GARLIC SAUCE 315G,2026,79611.92833499974
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, الشركة السعودية لمنتجات الالبان والأغذية,Saudia,SAUDIA HOT SAUCE 473ML.,2026,28819.86198900004
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, الشركة السعودية لمنتجات الالبان والأغذية,Saudia,SAUDIA HOT SAUCE 88ML.,2026,13463.04320999999
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, الشركة السعودية لمنتجات الالبان والأغذية,Saudia,SAUDIA NTRL BARBQUE.SAUCE 525G,2026,64827.46823800009
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Bechamel Sauce, ش /السعودية الكويتية للموادالغذائية,Kdd,KDD BECHAMEL SAUCE 1L,2025,111909.18000000001
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Bechamel Sauce, ش /السعودية الكويتية للموادالغذائية,Kdd,KDD BECHAMEL SAUCE 1L,2026,149056.9924560001
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Bechamel Sauce, ش /السعودية الكويتية للموادالغذائية,Kdd,KDD BECHAMEL SAUCE 500ML,2025,101265.73100000026
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Bechamel Sauce, ش /السعودية الكويتية للموادالغذائية,Kdd,KDD BECHAMEL SAUCE 500ML,2026,86594.73389999986
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة أبار واولاده الغذائية المحدودة,Crystal,CRYSTAL HOT SAUCE 176ML,2025,8962.59
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة أبار واولاده الغذائية المحدودة,Crystal,CRYSTAL HOT SAUCE 176ML,2026,91.12173200000001
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة أبار واولاده الغذائية المحدودة,Crystal,CRYSTAL HOT SAUCE 474ML,2025,667.16
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة أبار واولاده الغذائية المحدودة,Crystal,CRYSTAL HOT SAUCE 474ML,2026,270.965214
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة أبار واولاده الغذائية المحدودة,Crystal,CRYSTAL HOT SAUCE 88ML,2025,968.5300000000002
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة أبار واولاده الغذائية المحدودة,Crystal,CRYSTAL HOT SAUCE 88ML,2026,127.173882
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة أبار واولاده الغذائية المحدودة,Freshco,FRESHCO EXTRA HOT SAUCE 88ML,2025,11377.643999999998
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة أبار واولاده الغذائية المحدودة,Freshco,FRESHCO EXTRA HOT SAUCE 88ML,2026,58377.428450999985
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة أبار واولاده الغذائية المحدودة,Freshco,FRESHCO HOT SAUCE 176ML,2025,391281.11299999984
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة أبار واولاده الغذائية المحدودة,Freshco,FRESHCO HOT SAUCE 176ML,2026,217087.94061000092
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة أبار واولاده الغذائية المحدودة,Freshco,FRESHCO HOT SAUCE 474ML,2025,568213.0389999992
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة أبار واولاده الغذائية المحدودة,Freshco,FRESHCO HOT SAUCE 474ML,2026,450084.4456460009
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة أبار واولاده الغذائية المحدودة,Freshco,FRESHCO HOT SAUCE 88ML,2025,221402.2849999999
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة أبار واولاده الغذائية المحدودة,Freshco,FRESHCO HOT SAUCE 88ML,2026,154360.98442600164
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة البحراوي التجارية,Nandos,NANDO'S PERI-PERI HOT SAU.250G,2025,4054.070000000002
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة البحراوي التجارية,Nandos,NANDO'S PERI-PERI HOT SAU.250G,2026,28.695652
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة البحراوي التجارية,Nandos,NANDO'S PERI-PERI XXHOT S.250G,2025,57190.431999999986
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة البحراوي التجارية,Nandos,NANDO'S PERI-PERI XXHOT S.250G,2026,38815.868445
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة الفارس العربي للتجارة المحدودة,Baidar,BAIDAR EXTRA HOT SAUCE 265ML,2025,809.4799999999993
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة الفارس العربي للتجارة المحدودة,Baidar,BAIDAR EXTRA HOT SAUCE 265ML,2026,26133.417033000005
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة الفارس العربي للتجارة المحدودة,Baidar,BAIDAR HOT SAUCE 3KG,2025,117969.46399999979
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة الفارس العربي للتجارة المحدودة,Baidar,BAIDAR HOT SAUCE 3KG,2026,95720.92463899989
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة الفارس العربي للتجارة المحدودة,Baidar,BAIDAR HOT SAUCE 4.5L,2026,73.008692
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة الفارس العربي للتجارة المحدودة,Baidar,BAIDAR HOT SAUCE 473ML,2025,5216.529000000003
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة الفارس العربي للتجارة المحدودة,Baidar,BAIDAR HOT SAUCE 473ML,2026,40479.883654999976
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة الفارس العربي للتجارة المحدودة,Baidar,BAIDAR ORIGINAL BBQ SAUCE 525G,2025,15400.16099999999
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة الفارس العربي للتجارة المحدودة,Baidar,BAIDAR ORIGINAL BBQ SAUCE 525G,2026,105348.93277499989
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Burger Sauce, شركة الفارس العربي للتجارة المحدودة,Baidar,BAIDAR TEXAS BURGER SAUCE 470G,2025,34756.85200000004
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Burger Sauce, شركة الفارس العربي للتجارة المحدودة,Baidar,BAIDAR TEXAS BURGER SAUCE 470G,2026,207439.35175500013
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Olive Pasta Sauce, شركة باسمح للتسويق المحدودة,Alalali,ALALALI PASTA SAUCE OLIVE 320G,2025,86863.16599999994
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Olive Pasta Sauce, شركة باسمح للتسويق المحدودة,Alalali,ALALALI PASTA SAUCE OLIVE 320G,2026,51446.77969999988
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY BURGER SAUCE 250ML,2025,811567.804
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY BURGER SAUCE 250ML,2026,678589.8942640017
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY DYNAMITE SAUCE 250ML,2025,61901.49399999988
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY DYNAMITE SAUCE 250ML,2026,25910.704371000058
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY GREEK MINT SAUCE 290M,2025,140.49
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY HABANRO RANCH SAUCE 250M,2025,180584.32600000018
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY HABANRO RANCH SAUCE 250M,2026,1929.7999849999999
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY HOT SAUCE 174ML,2025,130521.63499999998
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY HOT SAUCE 174ML,2026,96110.64233900016
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY HOT SAUCE 473ML,2025,217249.17600000044
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY HOT SAUCE 473ML,2026,212021.61607800116
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Olive Pasta Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY PESTO PASTA SAUCE 190G,2026,51662.652695999976
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY SMOKED BBQ SAUCE 250ML,2025,355651.20199999976
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY SMOKED BBQ SAUCE 250ML,2026,213024.28342500012
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY SPCY CHIPOTE SAUCE 250ML,2025,251367.36900000027
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY SPCY CHIPOTE SAUCE 250ML,2026,213871.6356000005
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY TARTAR SAUCE 250ML,2025,180642.24100000036
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة باسمح للتوزيع التجاري,Goody,GOODY TARTAR SAUCE 250ML,2026,174360.58965700015
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة بساتين المأكولات العربية السعودية,Red Rooster,RED ROOSTER HOT SAUCE 175ML .,2026,12019.4
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة بساتين المأكولات العربية السعودية,Red Rooster,RED ROOSTER HOT SAUCE 355ML,2026,10400
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة بساتين المأكولات العربية السعودية,Red Rooster,RED ROOSTER HOT SAUCE 88ML.,2026,14745.616500999993
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة بساتين المأكولات العربية السعودية,Red Rooster,RED ROOSTER JLPNO HT.SAUC175ML,2026,21905.34785800001
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة بساتين المأكولات العربية السعودية,Red Rooster,RED ROOSTER JLPNO HT.SAUC355ML,2026,18748.608027999962
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة بن زقر يونيليفر للتوزيع المحدودة,Hellmanns,HELLMANNS BBQ SAUCE 285G,2025,39554.83899999996
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة بن زقر يونيليفر للتوزيع المحدودة,Hellmanns,HELLMANNS BBQ SAUCE 285G,2026,74178.01731
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة بن زقر يونيليفر للتوزيع المحدودة,Hellmanns,HELLMANNS SPIRACHA H.SAUCE250G,2025,2373.120000000001
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة بن زقر يونيليفر للتوزيع المحدودة,Hellmanns,HELLMANNS SPIRACHA H.SAUCE250G,2026,24798.573318999996
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY BBQ SAUCE HOT&SPCY510G,2025,8918
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY BBQ SAUCE HOT&SPCY510G,2026,3396.9042100000006
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY BBQ SAUCE ORIGIN 510G,2025,192805.6
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY BBQ SAUCE ORIGIN 510G,2026,171246.92344200044
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY BBQ SAUCE W/HONEY 510G,2025,97472.05
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY BBQ SAUCE W/HONEY 510G,2026,81407.2387989999
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY BUFALO CHICKENWING355M,2025,127787.73999999985
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY BUFALO CHICKENWING355M,2026,122858.81064599965
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Burger Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY BURGER SAUCE 280G,2025,98794.77999999985
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Burger Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY BURGER SAUCE 280G,2026,121626.50543199976
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY GARLIC CHICKN W.S355ML,2025,70845.60999999987
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY GARLIC CHICKN W.S355ML,2026,73173.91260000005
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY HICKORY S.BBQ SAU.510G,2025,16331.909999999994
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY HICKORY S.BBQ SAU.510G,2026,7023.704321999998
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY HOT CHICKN W.SAUC355ML,2025,48743.24999999996
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY HOT CHICKN W.SAUC355ML,2026,77892.15216399985
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Marinade Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY MARINADE SOUCE 355ML,2025,31538
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Marinade Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY MARINADE SOUCE 355ML,2026,26835.215789999933
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY SMOKEY BUFALO CHI.354M,2025,46280
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY SMOKEY BUFALO CHI.354M,2026,39053.14980699989
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY TERIYAKI SAUCE 295ML,2025,37942.37999999995
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY TERIYAKI SAUCE 295ML,2026,53187.82521999997
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY WORCESTERSHIRE 295ML,2025,78753.82000000011
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Freshly,FRESHLY WORCESTERSHIRE 295ML,2026,91254.22996399956
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Makati,MAKATI SWEET CHILI SAUCE 280ML,2025,143347.74999999962
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Makati,MAKATI SWEET CHILI SAUCE 280ML,2026,98328.01506500009
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Orient Garden,ORIENT GA.RED CHILI PASTE 210G,2025,49426.62200000009
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Orient Garden,ORIENT GA.RED CHILI PASTE 210G,2026,46316.73472299984
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Spicy Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Orient Garden,ORIENT GARDENS DYNAMITE SAUCE 340ML,2026,81058.22788299984
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Peep,PEEP BBQ SAUCE ORIGINAL 510G,2025,31068.230000000043
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Barbecue Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Peep,PEEP BBQ SAUCE ORIGINAL 510G,2026,27.391304
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Tabasco,TABASCO HOT SAU.SRIRACHA 256ML,2025,142703.2900000002
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Tabasco,TABASCO HOT SAU.SRIRACHA 256ML,2026,138035.40641499945
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Tabasco,TABASCO MILD GREENPEPPER 150ML,2025,148527.58000000022
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Tabasco,TABASCO MILD GREENPEPPER 150ML,2026,158588.14982200004
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Tabasco,TABASCO MILD GREENPEPPER 60ML,2025,128273.10999999978
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Tabasco,TABASCO MILD GREENPEPPER 60ML,2026,114544.35675800014
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Tabasco,TABASCO PEPPER SAUCE 150ML,2025,139793.11999999982
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Tabasco,TABASCO PEPPER SAUCE 150ML,2026,151661.74767
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Tabasco,TABASCO PEPPER SAUCE 350ML,2025,23713.129999999994
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Tabasco,TABASCO PEPPER SAUCE 350ML,2026,14076.756325999995
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Tabasco,TABASCO PEPPER SAUCE 60ML,2025,141217.35999999993
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Tabasco,TABASCO PEPPER SAUCE 60ML,2026,117247.2524680002
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Tabasco,TABASCO SCORPION SAUCE 60ML,2025,63396.629999999845
Condiments & Sauces,Sauces,Hot & Spicy Sauces,Hot Sauce, شركة تموين الشرق للتجارة شركة مساهمة مقفلة,Tabasco,TABASCO SCORPION SAUCE 60ML,2026,60508.48577600009
